Step,Obj_Name,Obj_X,Obj_Y,Deflection_dX,Max_Flow_Vel
0,FlexibleCylinder_0,200,100.0,0.0,0.02000199993769383
20,FlexibleCylinder_0,200,100.00003022671132,3.022671132027351e-05,0.03336605194922508
40,FlexibleCylinder_0,200,100.00019458179199,0.0001945817919921209,0.03955432211415474
60,FlexibleCylinder_0,200,100.00046741003305,0.000467410033051365,0.04277604790355367
80,FlexibleCylinder_0,200,100.00076356138553,0.0007635613855272148,0.04420395963865564
100,FlexibleCylinder_0,200,100.00114717548696,0.0011471754869647498,0.04356425842142115
120,FlexibleCylinder_0,200,100.00159849813532,0.001598498135328316,0.04275275288620583
140,FlexibleCylinder_0,200,100.00211875886475,0.002118758864756676,0.04161298458633417
160,FlexibleCylinder_0,200,100.00271692793429,0.0027169279342801325,0.04030513886818906
180,FlexibleCylinder_0,200,100.00338114166061,0.003381141660613345,0.03911168456363992
200,FlexibleCylinder_0,200,100.0041180513928,0.004118051392795189,0.038675461499411826
220,FlexibleCylinder_0,200,100.00492778583177,0.0049277858317720675,0.03840968272364149
240,FlexibleCylinder_0,200,100.00580390737024,0.005803907370240043,0.038196754538998894
260,FlexibleCylinder_0,200,100.00674151015278,0.0067415101527836955,0.03805880363412893
280,FlexibleCylinder_0,200,100.00774372371961,0.007743723719619617,0.037812786284927395
300,FlexibleCylinder_0,200,100.00846977633233,0.008469776332330129,0.03788425111676413
320,FlexibleCylinder_0,200,100.0094781623562,0.009478162356208126,0.03813862627024452
340,FlexibleCylinder_0,200,100.01091258820897,0.010912588208969386,0.03808103504683371
360,FlexibleCylinder_0,200,100.01228266274299,0.012282662742995287,0.03800284201083763
380,FlexibleCylinder_0,200,100.01353911904563,0.013539119045626049,0.03845750025984439
400,FlexibleCylinder_0,200,100.01476303946774,0.014763039467732452,0.03852679230269992
420,FlexibleCylinder_0,200,100.01598799633236,0.015987996332351033,0.038233067094656174
440,FlexibleCylinder_0,200,100.01730564073402,0.01730564073402231,0.038123113488992694
460,FlexibleCylinder_0,200,100.01870158319723,0.01870158319723153,0.037960329334243044
480,FlexibleCylinder_0,200,100.02011865617442,0.020118656174420404,0.03776372361547631
500,FlexibleCylinder_0,200,100.02155864041784,0.021558640417829934,0.03763376125859371
520,FlexibleCylinder_0,200,100.02302394514616,0.023023945146170073,0.037487259027914825
540,FlexibleCylinder_0,200,100.02451615393355,0.024516153933548012,0.03740473616813598
560,FlexibleCylinder_0,200,100.02603495814165,0.026034958141648485,0.03732192250214275
