Step,Obj_Name,Obj_X,Obj_Y,Deflection_dX,Max_Flow_Vel
0,FlexibleCylinder_0,200,100.0,0.0,0.02000199993769383
20,FlexibleCylinder_0,200,100.00003203340363,3.203340362476302e-05,0.033488616536340415
40,FlexibleCylinder_0,200,100.0002114818579,0.000211481857905891,0.040400116735640104
60,FlexibleCylinder_0,200,100.00051810353936,0.0005181035393595726,0.043705604844329685
80,FlexibleCylinder_0,200,100.00085813328049,0.000858133280491097,0.04587908106416402
100,FlexibleCylinder_0,200,100.00129727282918,0.0012972728291808222,0.04569694688861917
120,FlexibleCylinder_0,200,100.00180412371675,0.0018041237167497552,0.04559444487902701
140,FlexibleCylinder_0,200,100.00239146267671,0.002391462676718393,0.044921467790949715
160,FlexibleCylinder_0,200,100.00308771794691,0.0030877179469083645,0.043966414896848584
180,FlexibleCylinder_0,200,100.00386237103291,0.0038623710329054894,0.042620495703757734
200,FlexibleCylinder_0,200,100.00474473670225,0.004744736702244655,0.04219035504373045
220,FlexibleCylinder_0,200,100.0057474768791,0.005747476879097341,0.041388322816420894
240,FlexibleCylinder_0,200,100.00684836826738,0.006848368267384507,0.04050946423212674
260,FlexibleCylinder_0,200,100.00803366241838,0.008033662418391055,0.040099777293850586
280,FlexibleCylinder_0,200,100.00935773977606,0.009357739776059804,0.03949820564197782
300,FlexibleCylinder_0,200,100.01042032678197,0.010420326781971854,0.03939906736366496
320,FlexibleCylinder_0,200,100.01181705113886,0.011817051138867038,0.03934091194835849
340,FlexibleCylinder_0,200,100.01368927963718,0.013689279637180392,0.0394625338911822
360,FlexibleCylinder_0,200,100.0154991236186,0.015499123618589643,0.0396864930105857
380,FlexibleCylinder_0,200,100.01723695959947,0.01723695959947348,0.039826896780007094
400,FlexibleCylinder_0,200,100.01898316047004,0.018983160470046483,0.040152766255686166
420,FlexibleCylinder_0,200,100.02075251672173,0.02075251672173515,0.03975228677762423
440,FlexibleCylinder_0,200,100.02264854220466,0.022648542204662205,0.03971094412097785
460,FlexibleCylinder_0,200,100.02466642178712,0.02466642178711085,0.0395354626008764
480,FlexibleCylinder_0,200,100.0267222904815,0.02672229048150389,0.039345302041424966
500,FlexibleCylinder_0,200,100.02883215932641,0.028832159326415002,0.03927455750449547
520,FlexibleCylinder_0,200,100.03100128236801,0.031001282368012622,0.039152068827277155
540,FlexibleCylinder_0,200,100.03321721776221,0.03321721776220975,0.03909892644526581
560,FlexibleCylinder_0,200,100.03553220865118,0.0355322086511751,0.039029763297340356
580,FlexibleCylinder_0,200,100.03788921299552,0.03788921299552479,0.038976218093569485
600,FlexibleCylinder_0,200,100.0401939314202,0.04019393142020506,0.03899649970684168
620,FlexibleCylinder_0,200,100.0428198676092,0.04281986760919209,0.03893869729798193
640,FlexibleCylinder_0,200,100.045425002361,0.04542500236099956,0.03901247813556875
660,FlexibleCylinder_0,200,100.04792364071432,0.04792364071431096,0.04270472870743452
680,FlexibleCylinder_0,200,100.05045589748106,0.050455897481055056,0.043547238811384295
700,FlexibleCylinder_0,200,100.05341172198162,0.053411721981617914,0.040904418967727466
720,FlexibleCylinder_0,200,100.05637407653033,0.056374076530327485,0.04028012034625133
740,FlexibleCylinder_0,200,100.05824236922257,0.05824236922256224,0.04286339705166647
760,FlexibleCylinder_0,200,100.0608854221684,0.0608854221684003,0.043726285195019615
780,FlexibleCylinder_0,200,100.06487726855225,0.06487726855224753,0.041969284519469616
800,FlexibleCylinder_0,200,100.06862035895028,0.0686203589502804,0.03981145273580499
820,FlexibleCylinder_0,200,100.07186167063631,0.07186167063631145,0.0386551383511494
840,FlexibleCylinder_0,200,100.07519876242064,0.07519876242064549,0.03811029407236363
860,FlexibleCylinder_0,200,100.07832981038403,0.07832981038403242,0.037461580158797664
880,FlexibleCylinder_0,200,100.08142602570571,0.08142602570570438,0.03745059841673394
900,FlexibleCylinder_0,200,100.08446631832126,0.08446631832126729,0.03764537230354847
920,FlexibleCylinder_0,200,100.08765830045519,0.08765830045518935,0.03794964970506531
940,FlexibleCylinder_0,200,100.09075389089107,0.09075389089105862,0.039809977130648586
960,FlexibleCylinder_0,200,100.09309185159755,0.09309185159755587,0.038891700648989995
980,FlexibleCylinder_0,200,100.09705960492683,0.09705960492682787,0.041260950548222465
1000,FlexibleCylinder_0,200,100.1009262116048,0.10092621160480289,0.0400052573571881
1020,FlexibleCylinder_0,200,100.10464713158852,0.10464713158852296,0.039628439945551916
1040,FlexibleCylinder_0,200,100.1069777998408,0.10697779984080408,0.038329171629842625
1060,FlexibleCylinder_0,200,100.11051221295705,0.11051221295705402,0.03819617592672518
1080,FlexibleCylinder_0,200,100.11428922351575,0.11428922351574876,0.03826191152766967
1100,FlexibleCylinder_0,200,100.11803888529496,0.11803888529497127,0.03847245303969863
1120,FlexibleCylinder_0,200,100.12125302446374,0.1212530244637362,0.03819354679416279
1140,FlexibleCylinder_0,200,100.12420280519748,0.12420280519747717,0.038002525798355676
1160,FlexibleCylinder_0,200,100.12708451932626,0.12708451932626535,0.0380394087054012
1180,FlexibleCylinder_0,200,100.13032565679978,0.1303256567997837,0.038134783844989216
1200,FlexibleCylinder_0,200,100.13278536429284,0.13278536429284277,0.038751176075444725
1220,FlexibleCylinder_0,200,100.13418377539116,0.13418377539116624,0.03843806394865519
1240,FlexibleCylinder_0,200,100.13795254348037,0.13795254348036018,0.038392516302279675
1260,FlexibleCylinder_0,200,100.14329703381951,0.14329703381950767,0.039807831045422536
1280,FlexibleCylinder_0,200,100.14812066838482,0.14812066838482538,0.03982185760589877
1300,FlexibleCylinder_0,200,100.15231523389804,0.15231523389802987,0.03872773204687162
1320,FlexibleCylinder_0,200,100.15503566883946,0.15503566883946177,0.038038645191148475
1340,FlexibleCylinder_0,200,100.1584437677806,0.15844376778059083,0.0374022824603501
1360,FlexibleCylinder_0,200,100.161816563684,0.16181656368399575,0.03716269203862303
1380,FlexibleCylinder_0,200,100.16517676432366,0.1651767643236636,0.03762038094094248
1400,FlexibleCylinder_0,200,100.16805284728034,0.16805284728033068,0.038325587382421554
1420,FlexibleCylinder_0,200,100.17180541706686,0.17180541706686486,0.03741048769660977
1440,FlexibleCylinder_0,200,100.17580264568123,0.17580264568122342,0.036908007914633965
1460,FlexibleCylinder_0,200,100.17937898238723,0.17937898238723185,0.037000782895490074
1480,FlexibleCylinder_0,200,100.18248610990098,0.18248610990097253,0.0372948290703532
1500,FlexibleCylinder_0,200,100.18572822890592,0.18572822890591437,0.037177748067271206
1520,FlexibleCylinder_0,200,100.18970057392096,0.1897005739209562,0.03631182684671735
1540,FlexibleCylinder_0,200,100.19366833001239,0.19366833001239298,0.036803319803241245
1560,FlexibleCylinder_0,200,100.19755105760868,0.19755105760868413,0.03813386959974539
1580,FlexibleCylinder_0,200,100.20093617189646,0.20093617189646495,0.03775331050488225
1600,FlexibleCylinder_0,200,100.20397808698588,0.20397808698587783,0.0375779646368028
1620,FlexibleCylinder_0,200,100.20794994487518,0.2079499448751877,0.03719628787446707
1640,FlexibleCylinder_0,200,100.21208488241342,0.21208488241342519,0.037166451743431056
1660,FlexibleCylinder_0,200,100.21572853576589,0.21572853576589082,0.037072023106406775
1680,FlexibleCylinder_0,200,100.21901414352394,0.2190141435239376,0.037125247333046854
1700,FlexibleCylinder_0,200,100.22278454410791,0.2227845441079078,0.03715823356890144
1720,FlexibleCylinder_0,200,100.22771640957383,0.2277164095738248,0.037374564797161974
1740,FlexibleCylinder_0,200,100.23141026491128,0.23141026491127786,0.03651970421063786
1760,FlexibleCylinder_0,200,100.23472902727713,0.23472902727712056,0.036429368683409194
1780,FlexibleCylinder_0,200,100.23814466873799,0.2381446687379858,0.03635497754936558
1800,FlexibleCylinder_0,200,100.24118539508383,0.24118539508383244,0.03693033893033446
1820,FlexibleCylinder_0,200,100.24376243627074,0.24376243627074423,0.037389217169261496
1840,FlexibleCylinder_0,200,100.24706946894135,0.2470694689413499,0.03724102387691371
1860,FlexibleCylinder_0,200,100.25058465675743,0.25058465675742625,0.03784253560481388
1880,FlexibleCylinder_0,200,100.254195015505,0.2541950155050016,0.03868633107390044
1900,FlexibleCylinder_0,200,100.2590370754526,0.2590370754526009,0.03824330626781798
1920,FlexibleCylinder_0,200,100.26320540100244,0.2632054010024418,0.03740370996318089
1940,FlexibleCylinder_0,200,100.26597634392664,0.26597634392663344,0.03715308797834473
1960,FlexibleCylinder_0,200,100.2691142894012,0.26911428940120163,0.03674624220221912
1980,FlexibleCylinder_0,200,100.27261353333053,0.2726135333305265,0.03706060299979004
2000,FlexibleCylinder_0,200,100.27647495105455,0.27647495105455433,0.03710034659435785
2020,FlexibleCylinder_0,200,100.27959331094134,0.279593310941338,0.03698826600762067
2040,FlexibleCylinder_0,200,100.28252518610083,0.2825251861008313,0.03685185028618977
2060,FlexibleCylinder_0,200,100.2852006744608,0.2852006744607969,0.036842435282260146
2080,FlexibleCylinder_0,200,100.2881803537839,0.28818035378390033,0.03722664800078768
2100,FlexibleCylinder_0,200,100.29071781031931,0.29071781031930805,0.037347534349263994
2120,FlexibleCylinder_0,200,100.29366890306187,0.29366890306186433,0.037648584315118215
2140,FlexibleCylinder_0,200,100.29732901771347,0.2973290177134658,0.037740564454207905
2160,FlexibleCylinder_0,200,100.29983527527196,0.2998352752719648,0.037471058873133734
2180,FlexibleCylinder_0,200,100.30386520090731,0.3038652009073089,0.037670216556950034
2200,FlexibleCylinder_0,200,100.30763064713786,0.3076306471378619,0.03754138214753429
2220,FlexibleCylinder_0,200,100.3112751572815,0.31127515728150423,0.03679707511804115
2240,FlexibleCylinder_0,200,100.31380861063319,0.31380861063318594,0.036474471898761025
2260,FlexibleCylinder_0,200,100.31636687215503,0.3163668721550339,0.03627630208926794
2280,FlexibleCylinder_0,200,100.31987901168627,0.31987901168626554,0.03651773079992616
2300,FlexibleCylinder_0,200,100.32315690581576,0.323156905815764,0.03643372883813595
2320,FlexibleCylinder_0,200,100.32608385546075,0.3260838554607523,0.03642011106119888
2340,FlexibleCylinder_0,200,100.32865900949488,0.32865900949487964,0.03654791615910235
2360,FlexibleCylinder_0,200,100.33209972816515,0.3320997281651408,0.03643469605043176
2380,FlexibleCylinder_0,200,100.33531715907507,0.33531715907508164,0.03619088738579819
2400,FlexibleCylinder_0,200,100.33831869162233,0.338318691622336,0.03645511921120886
2420,FlexibleCylinder_0,200,100.34125164665447,0.34125164665447494,0.036672611850991244
2440,FlexibleCylinder_0,200,100.34429651210948,0.3442965121094755,0.03688552365813521
2460,FlexibleCylinder_0,200,100.34729437900431,0.34729437900430843,0.036499997700155155
2480,FlexibleCylinder_0,200,100.34943287747727,0.34943287747727286,0.03675495753027185
2500,FlexibleCylinder_0,200,100.35369508760014,0.3536950876001374,0.036664284967494395
2520,FlexibleCylinder_0,200,100.35696178672993,0.35696178672993223,0.036608465610922646
2540,FlexibleCylinder_0,200,100.3598819274212,0.35988192742120434,0.03629629869627891
2560,FlexibleCylinder_0,200,100.36290890893812,0.3629089089381204,0.03612845629047168
2580,FlexibleCylinder_0,200,100.36614377743835,0.36614377743835597,0.03608830576036303
2600,FlexibleCylinder_0,200,100.36939836790404,0.36939836790404557,0.03636358873445087
2620,FlexibleCylinder_0,200,100.37237476323115,0.3723747632311515,0.03599641162944742
2640,FlexibleCylinder_0,200,100.37550928854786,0.37550928854786664,0.03583912226101681
2660,FlexibleCylinder_0,200,100.37833984666801,0.37833984666801856,0.03544836679383943
2680,FlexibleCylinder_0,200,100.38098590211744,0.3809859021174466,0.035667009577657574
2700,FlexibleCylinder_0,200,100.38347187361346,0.38347187361345797,0.0359865616913939
2720,FlexibleCylinder_0,200,100.38582173266003,0.3858217326600343,0.03631978519313687
2740,FlexibleCylinder_0,200,100.38863983529026,0.3886398352902661,0.03626997681900074
2760,FlexibleCylinder_0,200,100.39216489020471,0.3921648902047157,0.03657918379818422
2780,FlexibleCylinder_0,200,100.39594876645782,0.39594876645781363,0.03655846120322911
2800,FlexibleCylinder_0,200,100.39850516185922,0.39850516185922624,0.036363563815225174
2820,FlexibleCylinder_0,200,100.40109850823255,0.401098508232551,0.03622915540474794
2840,FlexibleCylinder_0,200,100.40461096098969,0.40461096098969135,0.0358498002023812
2860,FlexibleCylinder_0,200,100.40779982539857,0.4077998253985749,0.03612141167144207
2880,FlexibleCylinder_0,200,100.41064487994258,0.4106448799425756,0.03568552150882529
2900,FlexibleCylinder_0,200,100.4129986730754,0.41299867307541305,0.03579716225820495
