Step,Obj_Name,Obj_X,Obj_Y,Deflection_dX,Max_Flow_Vel
0,FlexibleCantilever_0,200.0,101,0.0,0.07200000000000004
20,FlexibleCantilever_0,210.9252207711056,101,10.925220771105591,0.10349850261624739
40,FlexibleCantilever_0,237.17247509738337,101,37.17247509738338,0.0988123680956264
60,FlexibleCantilever_0,243.23204906975602,101,43.23204906975602,0.09858240496021725
80,FlexibleCantilever_0,225.30779299349803,101,25.307792993498026,0.10019818055738045
100,FlexibleCantilever_0,213.79295612863982,101,13.792956128639807,0.09993175916589053
120,FlexibleCantilever_0,219.3413652404938,101,19.34136524049378,0.0996765304263163
140,FlexibleCantilever_0,240.4846938551934,101,40.4846938551934,0.09977242200990369
160,FlexibleCantilever_0,250.0,101,50.0,0.09970654094931217
180,FlexibleCantilever_0,246.95261588440613,101,46.952615884406136,0.09965762100115784
200,FlexibleCantilever_0,229.10292318317138,101,29.102923183171384,0.09966769570259632
220,FlexibleCantilever_0,212.4488805642587,101,12.448880564258697,0.09965563589540893
240,FlexibleCantilever_0,211.0658019260597,101,11.065801926059695,0.09964403566619057
260,FlexibleCantilever_0,227.08729472640383,101,27.087294726403837,0.09964066043255446
280,FlexibleCantilever_0,243.3466324761734,101,43.34663247617339,0.09963476680179637
300,FlexibleCantilever_0,241.6748897413761,101,41.674889741376084,0.09962955076738952
320,FlexibleCantilever_0,221.9377388106874,101,21.937738810687396,0.09962619574888147
340,FlexibleCantilever_0,199.8520599071832,101,-0.1479400928168244,0.09962224035535389
360,FlexibleCantilever_0,192.09789890426154,101,-7.9021010957384545,0.09958805490095464
380,FlexibleCantilever_0,210.38976657095282,101,10.389766570952807,0.10657159765178402
400,FlexibleCantilever_0,238.38403010924776,101,38.38403010924776,0.11185203638895644
420,FlexibleCantilever_0,241.13672653421963,101,41.13672653421965,0.10752468491790372
440,FlexibleCantilever_0,214.9957729589459,101,14.99577295894592,0.10492595337788177
460,FlexibleCantilever_0,182.89168214888,101,-17.108317851120002,0.10248481883521036
480,FlexibleCantilever_0,167.51430436316508,101,-32.485695636834926,0.09991902709087427
500,FlexibleCantilever_0,177.07210646073088,101,-22.927893539269128,0.0964821705256514
520,FlexibleCantilever_0,205.28780243237645,101,5.287802432376465,0.093528152200423
540,FlexibleCantilever_0,233.86267596856334,101,33.86267596856334,0.10297049278750883
560,FlexibleCantilever_0,236.7263716682515,101,36.7263716682515,0.10341128128470398
580,FlexibleCantilever_0,212.2941598366682,101,12.294159836668214,0.10643503403384706
600,FlexibleCantilever_0,182.89714548116132,101,-17.10285451883869,0.09924242807356778
620,FlexibleCantilever_0,170.2817325782933,101,-29.718267421706717,0.09307180482937663
640,FlexibleCantilever_0,182.41496230917554,101,-17.585037690824457,0.1033603491853829
660,FlexibleCantilever_0,212.12668429767405,101,12.12668429767404,0.10716336911241334
680,FlexibleCantilever_0,242.64060667638265,101,42.640606676382646,0.10617133723371386
700,FlexibleCantilever_0,249.37079972284826,101,49.370799722848254,0.10675888395128574
720,FlexibleCantilever_0,232.18438368832642,101,32.18438368832642,0.11158299119744035
740,FlexibleCantilever_0,203.29811987334972,101,3.29811987334973,0.10879697145771741
760,FlexibleCantilever_0,181.6408983874329,101,-18.359101612567102,0.10750409480074327
780,FlexibleCantilever_0,178.49762982067887,101,-21.50237017932114,0.10961944996921243
800,FlexibleCantilever_0,197.46281970459802,101,-2.537180295401995,0.11386473919429113
820,FlexibleCantilever_0,237.37629305385443,101,37.37629305385442,0.11763319704082267
840,FlexibleCantilever_0,250.0,101,50.0,0.12689210021179287
860,FlexibleCantilever_0,234.84509334461123,101,34.84509334461123,0.12535699099687997
